Provider,TotalClaims,UniquePatients,TotalReimbursed,AvgReimbursed,StdReimbursed,MaxReimbursed,MinReimbursed,TotalDeductible,AvgDeductible,StdDeductible,InpatientClaims,OutpatientClaims,ClaimsPerPatient,AvgReimbursedPerPatient,AvgDeductiblePerPatient,InpatientRatio,OutpatientRatio,ReimbursedPerClaim,DeductiblePerClaim,AvgPatientAge,DeceasedRate,Alzheimer_Rate,Heartfailure_Rate,KidneyDisease_Rate,Cancer_Rate,ObstrPulmonary_Rate,Depression_Rate,Diabetes_Rate,IschemicHeart_Rate,Osteoporasis_Rate,rheumatoidarthritis_Rate,stroke_Rate,AvgIPAnnualReimb,AvgIPAnnualDeduct,AvgOPAnnualReimb,AvgOPAnnualDeduct,PotentialFraud,Fraud
PRV52127,15,15,73050,4870.0,12984.824659138507,51000,10,5340.0,356.0,521.1306389545167,5,10,1.0,4870.0,356.0,0.3333333333333333,0.6666666666666666,4870.0,356.0,74.73333333333333,0.0,0.6,0.7333333333333333,0.3333333333333333,0.2,0.4,0.6,0.6666666666666666,0.8,0.4,0.4666666666666667,0.06666666666666667,17616.0,1068.0,2467.3333333333335,861.3333333333334,No,0
PRV52128,113,106,492550,4358.849557522124,6538.33663756261,37000,0,53550.0,473.8938053097345,531.7246763872639,53,60,1.0660377358490567,4646.698113207547,505.188679245283,0.4690265486725664,0.5309734513274337,4358.849557522124,473.8938053097345,72.23893805309734,0.0,0.4247787610619469,0.6814159292035398,0.48672566371681414,0.1415929203539823,0.4336283185840708,0.3893805309734513,0.8053097345132744,0.8141592920353983,0.39823008849557523,0.35398230088495575,0.11504424778761062,9132.743362831858,966.0884955752213,1897.1681415929204,596.0176991150443,No,0
PRV52129,223,75,55590,249.28251121076232,461.03235704483274,3300,0,710.0,3.1838565022421523,15.192379236386856,0,223,2.973333333333333,741.2,9.466666666666667,0.0,1.0,249.28251121076232,3.1838565022421523,74.80717488789237,0.0,0.40358744394618834,0.6098654708520179,0.37668161434977576,0.15695067264573992,0.3183856502242152,0.4618834080717489,0.7847533632286996,0.757847533632287,0.42152466367713004,0.3901345291479821,0.13004484304932734,3901.973094170404,411.8744394618834,1420.3139013452915,360.4932735426009,No,0
PRV52130,93,90,141100,1517.2043010752689,6337.040758695861,57000,0,11120.0,119.56989247311827,331.90528369484196,10,83,1.0333333333333334,1567.7777777777778,123.55555555555556,0.10752688172043011,0.8924731182795699,1517.2043010752689,119.56989247311827,71.29032258064517,0.0,0.3870967741935484,0.6451612903225806,0.44086021505376344,0.0967741935483871,0.3010752688172043,0.5698924731182796,0.7311827956989247,0.6666666666666666,0.26881720430107525,0.24731182795698925,0.13978494623655913,5543.333333333333,620.1290322580645,2121.1827956989246,688.3870967741935,No,0
PRV52131,84,75,349760,4163.809523809524,9290.307671868593,57000,0,30114.0,358.5,504.89296253211717,31,53,1.12,4663.466666666666,401.52,0.36904761904761907,0.6309523809523809,4163.809523809524,358.5,71.83333333333333,0.0,0.4166666666666667,0.7023809523809523,0.5833333333333334,0.14285714285714285,0.3333333333333333,0.5476190476190477,0.75,0.8095238095238095,0.5357142857142857,0.36904761904761907,0.14285714285714285,11813.690476190477,1172.3333333333333,2683.095238095238,760.2380952380952,No,0
PRV52133,305,270,105080,344.5245901639344,674.6099166847371,4000,0,3296.0,10.806557377049181,88.62304832097279,2,303,1.1296296296296295,389.18518518518516,12.207407407407407,0.006557377049180328,0.9934426229508196,344.5245901639344,10.806557377049181,73.33114754098361,0.006557377049180328,0.4098360655737705,0.580327868852459,0.40327868852459015,0.1540983606557377,0.3639344262295082,0.43278688524590164,0.7245901639344262,0.7508196721311475,0.2754098360655738,0.3180327868852459,0.09836065573770492,4809.934426229508,487.1344262295082,2142.2622950819673,627.639344262295,No,0
PRV52135,263,239,1825550,6941.254752851711,7831.552809753157,57000,0,220008.0,836.5323193916349,440.8732723494145,210,53,1.100418410041841,7638.284518828452,920.5355648535565,0.7984790874524715,0.20152091254752852,6941.254752851711,836.5323193916349,75.36882129277566,0.0038022813688212928,0.49049429657794674,0.714828897338403,0.5779467680608364,0.19011406844106463,0.44106463878326996,0.5171102661596958,0.8403041825095057,0.8517110266159695,0.311787072243346,0.3231939163498099,0.20912547528517111,13346.653992395437,1720.555133079848,1725.7414448669201,461.893536121673,Yes,1
PRV52136,104,100,380190,3655.673076923077,7643.43017141437,58000,0,43090.0,414.3269230769231,519.5378163031845,40,64,1.04,3801.9,430.9,0.38461538461538464,0.6153846153846154,3655.673076923077,414.3269230769231,71.74038461538461,0.0,0.4230769230769231,0.6538461538461539,0.5288461538461539,0.14423076923076922,0.34615384615384615,0.4423076923076923,0.7211538461538461,0.8365384615384616,0.3269230769230769,0.3076923076923077,0.14423076923076922,7924.2307692307695,875.1153846153846,2086.25,602.1153846153846,No,0
PRV52138,188,179,58880,313.1914893617021,689.154659676563,3300,0,600.0,3.1914893617021276,19.081181252318828,0,188,1.0502793296089385,328.93854748603354,3.35195530726257,0.0,1.0,313.1914893617021,3.1914893617021276,71.34042553191489,0.010638297872340425,0.425531914893617,0.5425531914893617,0.3617021276595745,0.13297872340425532,0.26063829787234044,0.43617021276595747,0.675531914893617,0.7606382978723404,0.3191489361702128,0.2765957446808511,0.06914893617021277,2645.425531914894,272.6808510638298,2498.8829787234044,748.7765957446809,No,0
PRV52140,19,18,5130,270.0,715.1068296260202,3200,30,80.0,4.2105263157894735,18.35325870964494,0,19,1.0555555555555556,285.0,4.444444444444445,0.0,1.0,270.0,4.2105263157894735,73.47368421052632,0.05263157894736842,0.631578947368421,0.7368421052631579,0.3157894736842105,0.21052631578947367,0.42105263157894735,0.7894736842105263,1.0,0.8947368421052632,0.42105263157894735,0.42105263157894735,0.15789473684210525,7247.368421052632,224.8421052631579,6681.578947368421,532.4736842105264,No,0
PRV52141,671,341,220290,328.301043219076,762.5492038827351,10000,0,5384.0,8.023845007451564,73.21275089254296,3,668,1.967741935483871,646.0117302052786,15.788856304985337,0.004470938897168405,0.9955290611028316,328.301043219076,8.023845007451564,72.73472429210135,0.004470938897168405,0.45305514157973176,0.6125186289120715,0.29508196721311475,0.13859910581222057,0.23695976154992549,0.39642324888226527,0.7302533532041728,0.7213114754098361,0.3263785394932936,0.3144560357675112,0.09388971684053651,3873.5618479880777,331.61847988077494,2166.72131147541,605.8420268256334,No,0
PRV52142,59,59,248520,4212.203389830508,6866.520744185745,33000,0,30044.0,509.22033898305085,535.7086208712207,28,31,1.0,4212.203389830508,509.22033898305085,0.4745762711864407,0.5254237288135594,4212.203389830508,509.22033898305085,76.86440677966101,0.0,0.4745762711864407,0.559322033898305,0.5084745762711864,0.13559322033898305,0.5254237288135594,0.4576271186440678,0.7627118644067796,0.8135593220338984,0.15254237288135594,0.3728813559322034,0.0847457627118644,10623.389830508475,1105.2203389830509,1449.8305084745762,470.0,No,0
PRV52143,17,17,8290,487.6470588235294,686.3538574576957,2300,10,50.0,2.9411764705882355,12.126781251816649,0,17,1.0,487.6470588235294,2.9411764705882355,0.0,1.0,487.6470588235294,2.9411764705882355,80.94117647058823,0.0,0.35294117647058826,0.4117647058823529,0.4117647058823529,0.0,0.17647058823529413,0.35294117647058826,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.11764705882352941,0.0,2650.5882352941176,314.11764705882354,3972.3529411764707,1031.764705882353,No,0
PRV52144,134,133,123130,918.8805970149253,2377.4582562206674,12000,0,12966.0,96.76119402985074,305.88934013395453,12,122,1.0075187969924813,925.7894736842105,97.48872180451127,0.08955223880597014,0.9104477611940298,918.8805970149253,96.76119402985074,72.33582089552239,0.007462686567164179,0.31343283582089554,0.44029850746268656,0.35074626865671643,0.17164179104477612,0.26865671641791045,0.4253731343283582,0.6119402985074627,0.7238805970149254,0.3283582089552239,0.3208955223880597,0.08955223880597014,6675.0,729.044776119403,2223.8805970149256,696.4925373134329,No,0
PRV52145,245,236,60910,248.6122448979592,468.577933067323,3300,0,650.0,2.6530612244897958,14.538742786775158,0,245,1.0381355932203389,258.09322033898303,2.7542372881355934,0.0,1.0,248.6122448979592,2.6530612244897958,73.90612244897959,0.004081632653061225,0.35918367346938773,0.5918367346938775,0.37142857142857144,0.22448979591836735,0.32653061224489793,0.43673469387755104,0.6571428571428571,0.7673469387755102,0.2530612244897959,0.2816326530612245,0.09387755102040816,3318.8979591836733,423.3142857142857,1966.7755102040817,545.7142857142857,No,0
PRV52146,40,39,240710,6017.75,7626.070160295116,39000,10,25632.0,640.8,529.8763861650984,24,16,1.0256410256410255,6172.051282051282,657.2307692307693,0.6,0.4,6017.75,640.8,77.225,0.0,0.525,0.675,0.6,0.275,0.45,0.45,0.75,0.8,0.3,0.45,0.175,10127.5,1354.9,2151.75,674.25,No,0
PRV52147,211,211,291500,1381.516587677725,5163.751549983948,57000,0,19404.0,91.96208530805687,298.9123115299907,18,193,1.0,1381.516587677725,91.96208530805687,0.08530805687203792,0.9146919431279621,1381.516587677725,91.96208530805687,73.76777251184834,0.023696682464454975,0.4075829383886256,0.6398104265402843,0.47393364928909953,0.1943127962085308,0.38388625592417064,0.4265402843601896,0.7440758293838863,0.8246445497630331,0.2843601895734597,0.2843601895734597,0.12322274881516587,5997.867298578199,515.9620853080569,2117.725118483412,606.0189573459716,Yes,1
PRV52148,78,76,345150,4425.0,6362.592943214187,30000,0,45006.0,577.0,533.8569048023962,42,36,1.0263157894736843,4541.4473684210525,592.1842105263158,0.5384615384615384,0.46153846153846156,4425.0,577.0,75.94871794871794,0.01282051282051282,0.41025641025641024,0.6410256410256411,0.4230769230769231,0.15384615384615385,0.4358974358974359,0.5512820512820513,0.7307692307692307,0.8589743589743589,0.3717948717948718,0.41025641025641024,0.10256410256410256,10895.51282051282,1248.1025641025642,1586.923076923077,453.97435897435895,No,0
PRV52149,180,174,191550,1064.1666666666667,3971.6052050811804,44000,0,15732.0,87.4,286.1413410171732,16,164,1.0344827586206897,1100.8620689655172,90.41379310344827,0.08888888888888889,0.9111111111111111,1064.1666666666667,87.4,73.77777777777777,0.0,0.43333333333333335,0.6222222222222222,0.5333333333333333,0.17222222222222222,0.35,0.46111111111111114,0.7388888888888889,0.8388888888888889,0.25555555555555554,0.35555555555555557,0.15,7094.111111111111,679.5111111111111,2348.4444444444443,694.3888888888889,No,0
PRV52150,310,288,445240,1436.258064516129,5006.11317532132,57000,0,33668.0,108.60645161290323,320.5364737845026,31,279,1.0763888888888888,1545.9722222222222,116.90277777777777,0.1,0.9,1436.258064516129,108.60645161290323,74.36451612903225,0.0064516129032258064,0.4064516129032258,0.5709677419354838,0.4258064516129032,0.15161290322580645,0.25483870967741934,0.3741935483870968,0.7322580645161291,0.7612903225806451,0.2903225806451613,0.23870967741935484,0.1,6021.548387096775,609.6,2194.2258064516127,591.7741935483871,No,0
PRV52151,121,114,474110,3918.2644628099174,7939.358252579984,64000,0,49338.0,407.75206611570246,519.3452012067976,47,74,1.0614035087719298,4158.859649122807,432.7894736842105,0.3884297520661157,0.6115702479338843,3918.2644628099174,407.75206611570246,74.81818181818181,0.0,0.4132231404958678,0.6859504132231405,0.512396694214876,0.1652892561983471,0.35537190082644626,0.4214876033057851,0.7107438016528925,0.7520661157024794,0.23140495867768596,0.4132231404958678,0.1487603305785124,8581.07438016529,1232.2314049586778,2058.4297520661157,623.2231404958678,Yes,1
PRV52152,88,84,454360,5163.181818181818,8555.732708158826,47000,0,47052.0,534.6818181818181,536.4121666584243,47,41,1.0476190476190477,5409.047619047619,560.1428571428571,0.5340909090909091,0.4659090909090909,5163.181818181818,534.6818181818181,76.42045454545455,0.0,0.4431818181818182,0.6818181818181818,0.5340909090909091,0.23863636363636365,0.36363636363636365,0.5340909090909091,0.7272727272727273,0.7840909090909091,0.2840909090909091,0.4318181818181818,0.14772727272727273,11597.272727272728,1243.590909090909,1572.3863636363637,479.65909090909093,No,0
PRV52154,742,705,194350,261.92722371967653,523.2488874381269,4300,0,2570.0,3.463611859838275,17.152114458330033,0,742,1.052482269503546,275.6737588652482,3.645390070921986,0.0,1.0,261.92722371967653,3.463611859838275,73.72371967654986,0.016172506738544475,0.3746630727762803,0.5431266846361186,0.3867924528301887,0.1495956873315364,0.26819407008086255,0.4123989218328841,0.6981132075471698,0.7277628032345014,0.3045822102425876,0.28975741239892183,0.09838274932614555,4897.614555256065,475.02425876010784,2286.44204851752,669.8787061994609,No,0
PRV52155,62,56,98490,1588.5483870967741,3081.836713780792,14000,0,13086.0,211.06451612903226,423.5137511448458,12,50,1.1071428571428572,1758.75,233.67857142857142,0.1935483870967742,0.8064516129032258,1588.5483870967741,211.06451612903226,77.04838709677419,0.0,0.41935483870967744,0.46774193548387094,0.3225806451612903,0.20967741935483872,0.41935483870967744,0.46774193548387094,0.5645161290322581,0.7580645161290323,0.2903225806451613,0.3064516129032258,0.14516129032258066,6785.806451612903,775.1612903225806,1689.6774193548388,497.258064516129,No,0
PRV52156,124,123,271910,2192.8225806451615,9412.355878725515,92000,0,13964.0,112.61290322580645,328.36111168887146,13,111,1.008130081300813,2210.650406504065,113.52845528455285,0.10483870967741936,0.8951612903225806,2192.8225806451615,112.61290322580645,73.70967741935483,0.016129032258064516,0.4274193548387097,0.5645161290322581,0.43548387096774194,0.18548387096774194,0.27419354838709675,0.41935483870967744,0.7016129032258065,0.8064516129032258,0.3467741935483871,0.28225806451612906,0.10483870967741936,6553.306451612903,682.6451612903226,2446.1290322580644,621.0483870967741,No,0
PRV52157,227,178,494450,2178.193832599119,6273.818811181672,57000,0,45596.0,200.863436123348,414.4664913092851,43,184,1.2752808988764044,2777.808988764045,256.1573033707865,0.1894273127753304,0.8105726872246696,2178.193832599119,200.863436123348,73.81938325991189,0.004405286343612335,0.42290748898678415,0.6607929515418502,0.44933920704845814,0.14096916299559473,0.3392070484581498,0.5022026431718062,0.73568281938326,0.8237885462555066,0.3524229074889868,0.3524229074889868,0.1013215859030837,7006.431718061674,726.5726872246696,2008.4140969162995,595.3744493392071,No,0
PRV52159,271,263,288300,1063.8376383763837,3208.5477324357876,32000,0,26262.0,96.90774907749078,303.7072463051349,24,247,1.0304182509505704,1096.1977186311788,99.8555133079848,0.08856088560885608,0.9114391143911439,1063.8376383763837,96.90774907749078,74.1070110701107,0.01845018450184502,0.3948339483394834,0.6309963099630996,0.4280442804428044,0.17343173431734318,0.33579335793357934,0.4132841328413284,0.6937269372693727,0.7343173431734318,0.3173431734317343,0.2988929889298893,0.11070110701107011,4366.273062730627,465.0332103321033,2321.9188191881917,683.690036900369,No,0
PRV52160,53,53,41460,782.2641509433962,2406.2775604890658,12000,0,3474.0,65.54716981132076,249.5018549366637,3,50,1.0,782.2641509433962,65.54716981132076,0.05660377358490566,0.9433962264150944,782.2641509433962,65.54716981132076,74.9622641509434,0.0,0.32075471698113206,0.49056603773584906,0.3018867924528302,0.1320754716981132,0.2641509433962264,0.41509433962264153,0.6792452830188679,0.8113207547169812,0.20754716981132076,0.3584905660377358,0.03773584905660377,3355.8490566037735,463.47169811320754,2485.6603773584907,802.6415094339623,No,0
PRV52161,10,10,1660,166.0,176.7106863397533,600,30,0.0,0.0,0.0,0,10,1.0,166.0,0.0,0.0,1.0,166.0,0.0,79.8,0.0,0.5,0.6,0.4,0.1,0.1,0.2,0.5,0.8,0.4,0.0,0.0,2904.0,320.4,1696.0,614.0,No,0
PRV52162,39,36,28000,717.9487179487179,2286.262382473077,14000,0,1258.0,32.256410256410255,171.22971919074982,1,38,1.0833333333333333,777.7777777777778,34.94444444444444,0.02564102564102564,0.9743589743589743,717.9487179487179,32.256410256410255,75.64102564102564,0.0,0.3333333333333333,0.5128205128205128,0.38461538461538464,0.07692307692307693,0.38461538461538464,0.3333333333333333,0.7692307692307693,0.8717948717948718,0.3333333333333333,0.23076923076923078,0.05128205128205128,3983.3333333333335,492.9230769230769,2781.7948717948716,909.2307692307693,No,0
PRV52163,62,62,37470,604.3548387096774,1253.1398218111933,7000,0,2216.0,35.74193548387097,190.2734818221317,2,60,1.0,604.3548387096774,35.74193548387097,0.03225806451612903,0.967741935483871,604.3548387096774,35.74193548387097,73.14516129032258,0.016129032258064516,0.3548387096774194,0.5806451612903226,0.41935483870967744,0.1935483870967742,0.3225806451612903,0.4032258064516129,0.6935483870967742,0.6774193548387096,0.41935483870967744,0.3387096774193548,0.016129032258064516,6090.645161290323,1120.1290322580646,2564.1935483870966,764.3548387096774,No,0
PRV52165,72,62,114060,1584.1666666666667,3345.652950019148,15000,0,10790.0,149.86111111111111,371.4406405501007,10,62,1.1612903225806452,1839.6774193548388,174.03225806451613,0.1388888888888889,0.8611111111111112,1584.1666666666667,149.86111111111111,72.63888888888889,0.05555555555555555,0.4166666666666667,0.5694444444444444,0.5,0.20833333333333334,0.375,0.4166666666666667,0.75,0.7916666666666666,0.3888888888888889,0.3472222222222222,0.06944444444444445,6609.722222222223,608.1666666666666,1828.611111111111,529.7222222222222,Yes,1
PRV52166,100,85,69300,693.0,2035.855117783695,15000,0,7676.0,76.76,273.56158688343254,7,93,1.1764705882352942,815.2941176470588,90.30588235294118,0.07,0.93,693.0,76.76,75.79,0.01,0.37,0.56,0.49,0.18,0.42,0.42,0.68,0.84,0.26,0.38,0.07,7027.3,724.56,2054.2,594.5,No,0
PRV52167,80,74,116390,1454.875,4866.348927369614,36000,0,9832.0,122.9,338.92352298177804,9,71,1.0810810810810811,1572.837837837838,132.86486486486487,0.1125,0.8875,1454.875,122.9,73.0125,0.0,0.3625,0.675,0.45,0.1625,0.3625,0.3875,0.775,0.825,0.3125,0.2375,0.1,8121.0,750.45,2114.375,683.625,No,0
PRV52168,78,77,17660,226.4102564102564,436.7202865961332,2700,0,300.0,3.8461538461538463,23.862744381788307,0,78,1.0129870129870129,229.35064935064935,3.896103896103896,0.0,1.0,226.4102564102564,3.8461538461538463,74.05128205128206,0.0,0.3333333333333333,0.5641025641025641,0.4358974358974359,0.1794871794871795,0.28205128205128205,0.5384615384615384,0.6538461538461539,0.7692307692307693,0.23076923076923078,0.2948717948717949,0.1794871794871795,4703.589743589743,438.15384615384613,2472.8205128205127,657.0512820512821,No,0
PRV52169,39,38,10000,256.4102564102564,444.9097317048954,2000,0,70.0,1.794871794871795,11.208970766356101,0,39,1.0263157894736843,263.1578947368421,1.8421052631578947,0.0,1.0,256.4102564102564,1.794871794871795,71.64102564102564,0.0,0.38461538461538464,0.6153846153846154,0.4358974358974359,0.1282051282051282,0.28205128205128205,0.5384615384615384,0.6410256410256411,0.6923076923076923,0.3333333333333333,0.20512820512820512,0.10256410256410256,7512.307692307692,434.6666666666667,2124.358974358974,596.6666666666666,No,0
PRV52170,43,43,62090,1443.953488372093,6716.454258558527,44000,10,3204.0,74.51162790697674,275.2979660289334,3,40,1.0,1443.953488372093,74.51162790697674,0.06976744186046512,0.9302325581395349,1443.953488372093,74.51162790697674,71.51162790697674,0.0,0.2558139534883721,0.5348837209302325,0.27906976744186046,0.023255813953488372,0.2558139534883721,0.3953488372093023,0.7674418604651163,0.7209302325581395,0.18604651162790697,0.2558139534883721,0.11627906976744186,5374.6511627906975,566.5116279069767,1515.3488372093022,482.5581395348837,No,0
PRV52171,12,12,17820,1485.0,2835.6192204942404,8000,30,3204.0,267.0,483.02117401357737,3,9,1.0,1485.0,267.0,0.25,0.75,1485.0,267.0,77.58333333333333,0.0,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.0,0.25,0.5,0.8333333333333334,0.75,0.4166666666666667,0.25,0.16666666666666666,5653.333333333333,801.0,2556.6666666666665,704.1666666666666,No,0
PRV52173,119,108,1381400,11608.403361344537,12087.678134504511,73000,500,124956.0,1050.0504201680671,137.86838778892312,119,0,1.1018518518518519,12790.74074074074,1157.0,1.0,0.0,11608.403361344537,1050.0504201680671,73.72268907563026,0.0,0.48739495798319327,0.773109243697479,0.5546218487394958,0.15126050420168066,0.46218487394957986,0.47058823529411764,0.8487394957983193,0.8235294117647058,0.3445378151260504,0.3865546218487395,0.17647058823529413,19626.050420168067,2328.201680672269,1343.1932773109243,482.01680672268907,Yes,1
PRV52174,4,4,830,207.5,330.7944981404618,700,10,0.0,0.0,0.0,0,4,1.0,207.5,0.0,0.0,1.0,207.5,0.0,72.25,0.0,0.25,0.5,0.0,0.0,0.25,0.5,1.0,0.75,0.25,0.25,0.0,4685.0,801.0,2220.0,680.0,No,0
PRV52175,221,215,58320,263.8914027149321,584.8482841094353,5000,0,410.0,1.8552036199095023,10.68970756378581,0,221,1.027906976744186,271.25581395348837,1.9069767441860466,0.0,1.0,263.8914027149321,1.8552036199095023,74.6470588235294,0.004524886877828055,0.4072398190045249,0.5475113122171946,0.38461538461538464,0.12217194570135746,0.3257918552036199,0.4434389140271493,0.7330316742081447,0.7375565610859729,0.248868778280543,0.33031674208144796,0.08144796380090498,4998.009049773756,530.0452488687782,2299.9095022624433,583.5294117647059,No,0
PRV52176,21,21,312000,14857.142857142857,13293.929871507951,44000,2000,22428.0,1068.0,0.0,21,0,1.0,14857.142857142857,1068.0,1.0,0.0,14857.142857142857,1068.0,77.61904761904762,0.0,0.42857142857142855,0.6190476190476191,0.47619047619047616,0.19047619047619047,0.2857142857142857,0.3333333333333333,0.8571428571428571,0.7619047619047619,0.3333333333333333,0.3333333333333333,0.19047619047619047,20722.380952380954,1627.4285714285713,1269.047619047619,537.6190476190476,No,0
PRV52177,39,39,33850,867.9487179487179,2412.4067252076834,14000,0,5490.0,140.76923076923077,360.6134000442828,5,34,1.0,867.9487179487179,140.76923076923077,0.1282051282051282,0.8717948717948718,867.9487179487179,140.76923076923077,76.7948717948718,0.0,0.4358974358974359,0.6666666666666666,0.5384615384615384,0.05128205128205128,0.3333333333333333,0.38461538461538464,0.7692307692307693,0.8205128205128205,0.23076923076923078,0.46153846153846156,0.07692307692307693,4818.717948717948,610.1538461538462,2222.051282051282,668.7179487179487,No,0
PRV52178,136,121,1379590,10144.04411764706,9989.088371164213,57000,0,137772.0,1013.0294117647059,236.8529451939723,133,3,1.1239669421487604,11401.570247933885,1138.611570247934,0.9779411764705882,0.022058823529411766,10144.04411764706,1013.0294117647059,74.09558823529412,0.0,0.5588235294117647,0.7352941176470589,0.6617647058823529,0.19117647058823528,0.47794117647058826,0.5588235294117647,0.7867647058823529,0.8602941176470589,0.40441176470588236,0.3897058823529412,0.15441176470588236,18596.176470588234,2029.6470588235295,2121.176470588235,555.9852941176471,Yes,1
PRV52179,44,19,39910,907.0454545454545,2963.788100533265,19000,10,2306.0,52.40909090909091,224.91820923541505,2,42,2.3157894736842106,2100.5263157894738,121.36842105263158,0.045454545454545456,0.9545454545454546,907.0454545454545,52.40909090909091,67.52272727272727,0.022727272727272728,0.4090909090909091,0.5227272727272727,0.5,0.25,0.4318181818181818,0.8181818181818182,0.9090909090909091,0.7954545454545454,0.6136363636363636,0.5227272727272727,0.11363636363636363,5841.363636363636,717.3636363636364,2160.0,579.0909090909091,No,0
PRV52180,62,58,78720,1269.6774193548388,4344.279059864084,28000,0,5720.0,92.25806451612904,292.2609397458213,5,57,1.0689655172413792,1357.2413793103449,98.62068965517241,0.08064516129032258,0.9193548387096774,1269.6774193548388,92.25806451612904,74.58064516129032,0.016129032258064516,0.5806451612903226,0.5806451612903226,0.5,0.1774193548387097,0.3225806451612903,0.45161290322580644,0.7258064516129032,0.7258064516129032,0.25806451612903225,0.3709677419354839,0.06451612903225806,5443.064516129032,826.516129032258,2690.967741935484,771.1290322580645,No,0
PRV52181,27,25,108640,4023.703703703704,6152.462388937737,21000,0,10680.0,395.55555555555554,525.5658733018033,10,17,1.08,4345.6,427.2,0.37037037037037035,0.6296296296296297,4023.703703703704,395.55555555555554,70.74074074074075,0.0,0.3333333333333333,0.5925925925925926,0.48148148148148145,0.037037037037037035,0.4074074074074074,0.5555555555555556,0.7777777777777778,0.8518518518518519,0.5185185185185185,0.48148148148148145,0.14814814814814814,8878.148148148148,1398.8148148148148,2227.037037037037,791.1111111111111,Yes,1
PRV52182,109,54,63620,583.6697247706422,1435.6239194358686,11000,0,5670.0,52.018348623853214,224.2616684957707,5,104,2.0185185185185186,1178.148148148148,105.0,0.045871559633027525,0.9541284403669725,583.6697247706422,52.018348623853214,76.92660550458716,0.027522935779816515,0.27522935779816515,0.7155963302752294,0.5229357798165137,0.1926605504587156,0.3211009174311927,0.44954128440366975,0.6788990825688074,0.7798165137614679,0.22018348623853212,0.26605504587155965,0.05504587155963303,3321.2844036697247,401.72477064220186,2232.5688073394494,645.2293577981651,No,0
PRV52184,21,20,2960,140.95238095238096,218.42400879721905,1000,0,0.0,0.0,0.0,0,21,1.05,148.0,0.0,0.0,1.0,140.95238095238096,0.0,72.42857142857143,0.0,0.38095238095238093,0.5238095238095238,0.42857142857142855,0.0,0.3333333333333333,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.19047619047619047,0.3333333333333333,0.047619047619047616,2965.714285714286,254.28571428571428,1353.3333333333333,483.8095238095238,No,0
PRV52185,68,54,15510,228.08823529411765,345.9758310639942,1700,0,230.0,3.3823529411764706,15.512180492592499,0,68,1.2592592592592593,287.22222222222223,4.2592592592592595,0.0,1.0,228.08823529411765,3.3823529411764706,72.13235294117646,0.0,0.4411764705882353,0.6617647058823529,0.4117647058823529,0.08823529411764706,0.23529411764705882,0.45588235294117646,0.7205882352941176,0.7941176470588235,0.23529411764705882,0.27941176470588236,0.10294117647058823,5080.735294117647,561.4117647058823,1529.1176470588234,523.9705882352941,No,0
PRV52186,41,38,7160,174.6341463414634,293.1390247047944,1500,10,110.0,2.682926829268293,14.322079151419048,0,41,1.0789473684210527,188.42105263157896,2.8947368421052633,0.0,1.0,174.6341463414634,2.682926829268293,75.04878048780488,0.024390243902439025,0.4146341463414634,0.5365853658536586,0.24390243902439024,0.024390243902439025,0.2926829268292683,0.3902439024390244,0.6341463414634146,0.7073170731707317,0.34146341463414637,0.21951219512195122,0.04878048780487805,3046.0975609756097,234.4390243902439,1956.341463414634,409.2682926829268,No,0
PRV52187,27,25,7440,275.55555555555554,573.131300121959,2300,20,0.0,0.0,0.0,0,27,1.08,297.6,0.0,0.0,1.0,275.55555555555554,0.0,74.4074074074074,0.037037037037037035,0.4444444444444444,0.48148148148148145,0.5555555555555556,0.037037037037037035,0.37037037037037035,0.37037037037037035,0.7777777777777778,0.8518518518518519,0.5185185185185185,0.4444444444444444,0.037037037037037035,5397.037037037037,768.4444444444445,2177.777777777778,510.74074074074076,No,0
PRV52188,33,32,171080,5184.242424242424,11352.360996259498,57000,0,14992.0,454.3030303030303,535.0065703363186,14,19,1.03125,5346.25,468.5,0.42424242424242425,0.5757575757575758,5184.242424242424,454.3030303030303,74.06060606060606,0.0,0.5151515151515151,0.5454545454545454,0.42424242424242425,0.18181818181818182,0.3939393939393939,0.5757575757575758,0.696969696969697,0.7575757575757576,0.3333333333333333,0.21212121212121213,0.12121212121212122,8066.060606060606,1291.878787878788,2537.878787878788,729.0909090909091,No,0
PRV52189,23,20,5890,256.0869565217391,528.3485345044912,2600,10,60.0,2.608695652173913,9.1539317456032,0,23,1.15,294.5,3.0,0.0,1.0,256.0869565217391,2.608695652173913,77.73913043478261,0.0,0.34782608695652173,0.5217391304347826,0.2608695652173913,0.17391304347826086,0.30434782608695654,0.4782608695652174,0.6521739130434783,0.782608695652174,0.43478260869565216,0.21739130434782608,0.0,4011.304347826087,278.60869565217394,1375.2173913043478,498.2608695652174,No,0
PRV52191,28,25,8640,308.57142857142856,614.1704087672175,2700,10,0.0,0.0,0.0,0,28,1.12,345.6,0.0,0.0,1.0,308.57142857142856,0.0,76.21428571428571,0.0,0.42857142857142855,0.6071428571428571,0.4642857142857143,0.2857142857142857,0.39285714285714285,0.42857142857142855,0.7142857142857143,0.7857142857142857,0.14285714285714285,0.35714285714285715,0.10714285714285714,7695.0,343.2857142857143,2024.2857142857142,759.2857142857143,No,0
